,Rating,Sentlength,rouge1,rouge2,rouge3,WordLength,MaxCopy
161,11,1.87692986167313,0.724377767592787,1.46613616652454,1.3896002810302,1.77465130547495,1.77772984615815
162,6,0.303630547965097,-1.07756594031881,-0.606365516697407,-0.397135094248531,1.18453882014032,5.64961746781715
163,14,1.56226999893152,0.279131950594257,-0.146950147080123,-0.570775212064888,1.02359905141269,-0.158213964671352
164,12,1.56226999893152,-0.316095802414101,1.0916855123538,0.985040243569671,2.82075980220453,2.48170941373251
165,11,0.932950273448309,-0.282866850142976,-0.717887907005105,-0.623408877135093,0.353016681714243,0.19377581911583
166,13,1.24761013618992,-0.495174231850781,-0.427883986307424,-0.298201244443872,0.835835987897125,0.721760494796603
167,9,0.932950273448309,-0.303153999950611,-0.252148650609202,-0.476008910476977,0.594426334805684,0.721760494796603
168,10,0.618290410706703,-0.474005108591773,-0.467859464097831,-0.467643505725476,0.969952461836815,-0.510203748458534
169,8,-0.640349040259723,-0.329962019339271,-0.673763186338391,-0.7440364787151,0.379839976502181,-0.510203748458534
170,11,0.618290410706703,-0.134815407612996,0.0210850464763938,0.158513282763812,1.02359905141269,0.017780927222239
171,9,1.56226999893152,-0.433501974463137,0.148629831947003,0.361535413243397,1.85512118983877,0.369770711009421
172,14,-0.640349040259723,-0.435783148505034,-0.159361837513274,-0.414896755154937,0.943129167048877,-0.158213964671352
173,12,2.50624958715634,0.0721582714906304,0.413594735241997,-0.0606472597847101,0.916305872260939,-0.862193532245716
174,9,-0.0110293147765099,1.17798907127286,2.90266154138477,3.22417691920736,0.379839976502181,2.6577043056261
175,12,-0.0110293147765099,1.76652920566711,2.84555896169843,2.74977398749179,0.13843032341074,0.721760494796603
176,12,0.303630547965097,0.308368791978124,1.14467248508141,0.939524365878235,1.21136211492826,0.897755386690194
177,9,1.24761013618992,-0.906917219225651,0.422794181072441,0.489674473497347,1.69418142111114,0.897755386690194
178,9,0.932950273448309,0.0267575934937061,0.95245084490855,1.05996168456847,0.701719513957436,0.545765602903012
179,13,0.932950273448309,-0.298215680589542,0.38664505365067,0.266772108218383,1.4527717680197,0.369770711009421
180,14,1.56226999893152,0.75225433383382,1.38268103210242,1.6194054739921,1.37230188365588,2.12971962994533
181,8,-0.0110293147765099,0.563638626949399,1.27630794234357,1.02895438949484,0.755366103533312,1.60173495426456
182,10,-0.0110293147765099,0.8550944668813,2.78106310064218,3.46625264387277,1.42594847323176,2.48170941373251
183,11,0.932950273448309,0.689109950572123,1.32480637579419,1.58062584767978,1.29183199929207,2.48170941373251
184,8,0.618290410706703,-1.35508557765212,-0.968356226220754,-0.629812852122449,1.18453882014032,1.24974517047738
185,7,0.932950273448309,-0.790786002261128,-0.782333222715701,-0.57293606686438,1.05042234620063,0.721760494796603
186,8,0.932950273448309,-0.57742065984998,-0.568015079771161,-0.658897571856689,0.862659282685063,0.721760494796603
187,6,0.303630547965097,-0.14861365288657,0.530181771509008,1.15715232834924,0.111607028622802,0.897755386690194
188,11,0.303630547965097,0.368457433154769,0.215143389477504,-0.048118457437653,0.433486566078057,-0.158213964671352
189,9,0.932950273448309,-0.760400640509306,-0.646586706644446,-0.629812852122449,1.18453882014032,-0.158213964671352
190,10,1.87692986167313,-0.512344446327696,0.845796236830011,1.15319294992796,2.28429390644577,0.721760494796603
191,7,-0.955008903001329,-0.176942793625238,-0.326612775905059,-0.451636190687466,0.406663271290119,0.017780927222239
192,9,0.932950273448309,0.370702123773437,0.283720205871025,0.0896983683799756,0.916305872260939,0.19377581911583
193,8,0.618290410706703,-0.986414801805178,-0.0734347498991467,-0.239318875864482,0.51395645044187,0.017780927222239
194,8,-0.0110293147765099,-0.234915405143113,-0.502676027017427,-0.379899704776389,0.326193386926305,-0.510203748458534
195,10,0.303630547965097,0.393854504154552,-0.455149312184983,-0.609481785900456,0.192076912986615,-1.03818842413931
196,6,-0.0110293147765099,-0.977443843556908,-0.570269577001347,-0.469345432899057,0.540779745229808,-0.510203748458534
197,11,1.87692986167313,-0.317589087313735,-0.0844254238963026,-0.302609755112251,0.862659282685063,-0.862193532245716
198,9,0.618290410706703,-0.144368038956239,-0.17235081587355,-0.353508014647171,0.862659282685063,-0.334208856564943
199,10,0.618290410706703,-0.0813785668262414,-0.658763764151347,-0.621195157386378,0.326193386926305,-0.510203748458534
200,14,0.932950273448309,-0.0301996207206172,-0.0734347498991467,-0.342891199774856,1.80147460026289,-0.334208856564943
201,11,0.932950273448309,0.45254233038378,1.71086752861871,2.03801294706207,1.34547858886795,1.24974517047738
202,11,2.19158972441474,-0.298215680589542,-0.890311135793719,-0.732191065586973,1.4527717680197,-0.334208856564943
203,9,0.303630547965097,0.30288302852418,-0.319498682612331,-0.428158795298386,0.64807292438156,-0.510203748458534
204,11,2.19158972441474,0.0721582714906304,0.609208223924202,0.547467146672452,1.02359905141269,0.721760494796603
205,6,0.932950273448309,0.359387050654845,0.0288804936001497,0.155474580702026,0.00431384947104998,0.721760494796603
206,11,-0.325689177518116,-0.314192596169471,-0.648976084265062,-0.667041293382276,0.111607028622802,-1.03818842413931
207,11,-0.0110293147765099,-0.906917219225651,-1.03588085167929,-0.814586365728208,1.07724564098857,-0.862193532245716
208,11,1.24761013618992,0.548516154473744,0.926716583842038,0.511762397446463,0.862659282685063,0.017780927222239
209,13,3.76488903812277,-0.981349858870748,-0.423713995290856,-0.476988999317686,1.96241436899052,-0.510203748458534
210,4,0.303630547965097,-0.816739213501783,-0.827582061406119,-0.792437091496693,-0.0761560348927638,-1.03818842413931
211,9,-0.640349040259723,0.957726552419402,0.828799670049195,-0.0387578579829551,-0.237095803620391,-0.686198640352125
212,8,0.932950273448309,-0.959234230179956,-1.0549864814913,-0.761483211229395,0.889482577473001,-0.686198640352125
213,7,2.50624958715634,-1.47980868879342,-0.936441586371474,-0.684485767907031,2.33794049602165,0.721760494796603
214,6,-0.325689177518116,0.403316158056432,0.196621811173826,0.628889717581037,-0.344388982772143,0.721760494796603
215,12,0.932950273448309,-0.240601954710404,-0.0394076232039521,-0.389629360123566,0.755366103533312,-0.158213964671352
216,10,0.932950273448309,-0.154540415957099,-0.303347768109921,-0.507934026569444,1.37230188365588,-0.158213964671352
217,8,-0.0110293147765099,1.06563193118803,1.42858775686068,1.48290118937273,0.111607028622802,0.545765602903012
218,11,-1.26966876574294,0.667165531092598,0.554114717840098,0.268207915870277,0.674896219169498,-1.03818842413931
219,6,-0.325689177518116,0.466236156503934,0.170025331674215,0.467096577854595,0.0579604390469258,0.369770711009421
220,9,0.303630547965097,-0.0967322506579283,-0.574676094314892,-0.729531891211271,0.0579604390469258,-0.862193532245716
221,5,0.932950273448309,-0.543588423842656,-0.508821213518763,-0.655665936330662,0.809012693109187,-0.158213964671352
222,7,0.618290410706703,-0.0439176887489289,-0.959557840919839,-0.725333194828584,-0.0225094453168879,-1.03818842413931
223,5,-0.325689177518116,1.06115682461282,-0.325919137477646,-0.591033225810129,-0.63944522543946,-0.158213964671352
224,5,-1.89898849122615,0.156183406887923,-0.202325381320338,-0.561799353666996,-0.827208288955025,-1.03818842413931
225,4,0.303630547965097,-0.866122407112473,-0.917740796175043,-0.862490609996367,-0.210272508832453,-0.862193532245716
226,8,-0.325689177518116,1.84446621996316,2.80191045759977,2.76377029573678,0.272546797350429,0.545765602903012
227,11,0.618290410706703,-0.000954508660260751,0.436230818792494,0.251913388241873,1.50641835759557,-0.334208856564943
228,11,0.932950273448309,-0.0224582675281696,-0.241647946838668,-0.361338516114082,0.567603040017746,0.017780927222239
229,6,-0.640349040259723,0.457753070916564,-0.703566725736084,-0.678970124912713,-0.666268520227398,0.369770711009421
230,7,-0.325689177518116,0.419669633936223,0.706353570199063,0.86933877772343,-0.451682161923895,0.017780927222239
231,13,1.24761013618992,-0.0769724323933066,0.323548394878124,0.143177014639897,1.42594847323176,-0.510203748458534
232,10,-0.640349040259723,0.458509139150733,-0.199773091589226,-0.536741748972882,0.111607028622802,-0.158213964671352
233,4,-0.955008903001329,-0.0451268133347571,-0.767250276485561,-0.57923073084551,-1.33685088992585,-1.03818842413931
234,6,-0.955008903001329,0.591821416563119,0.546851413815338,-0.242016588999252,-0.880854878530901,-0.686198640352125
235,9,-0.325689177518116,-1.06460485835544,-0.940630939946582,-0.798618284305488,0.165253618198677,-1.03818842413931
236,9,-0.0110293147765099,0.249937768489114,-0.344927782041657,-0.512223017497996,-0.0761560348927638,-1.03818842413931
237,11,0.303630547965097,-0.154845118493991,-0.292444034183936,-0.595483346862363,0.701719513957436,-0.510203748458534
238,13,0.932950273448309,1.7765580362926,1.5018951896932,0.720587966940199,0.299370092138367,1.24974517047738
239,7,-0.640349040259723,1.38575122153498,1.4399440122935,1.50659201562898,-0.210272508832453,0.369770711009421
240,10,0.303630547965097,0.754544219565614,-0.275977170703876,-0.593831755544008,0.0311371442589879,-0.158213964671352
241,12,-0.0110293147765099,0.750914507075854,2.19504036311383,2.69965520838995,1.15771552535238,4.41765322456201
242,8,0.303630547965097,-0.365098743780718,-0.212434450451412,-0.733481160086076,0.13843032341074,-0.510203748458534
243,8,0.618290410706703,0.561696016848771,0.253749160631571,-0.210992887949396,-0.156625919256578,-0.510203748458534
244,7,-1.26966876574294,-0.553362180911439,-0.635203350999057,-0.486626539584653,-1.17591112119822,-0.686198640352125
245,12,0.303630547965097,0.0319462424076404,-0.104034683977559,-0.154340912119224,1.13089223056444,0.369770711009421
246,9,0.618290410706703,0.842029597523946,1.19769354618571,1.40358842321049,0.51395645044187,0.545765602903012
247,11,-0.325689177518116,1.24268664281727,0.777243417480718,0.7168978070872,0.0847837338348637,0.545765602903012
248,8,-0.0110293147765099,-0.303153999950611,-0.263885085879713,-0.421627489814206,0.996775756624753,-0.686198640352125
249,8,-0.640349040259723,-0.590157501640972,-0.816090292849822,-0.705503207093483,-0.344388982772143,-0.510203748458534
250,11,-0.0110293147765099,0.311719295814826,-0.0329262657382009,-0.487527892271492,1.15771552535238,-0.334208856564943
251,10,-0.0110293147765099,1.26305297894842,1.53707246018895,1.50078544056618,0.165253618198677,0.721760494796603
252,9,-0.640349040259723,0.432458052074222,0.566860644902902,0.514659046363085,0.728542808745374,0.721760494796603
253,7,-1.58432862848454,0.614778422971942,-0.108015163207271,-0.299467887239725,-0.398035572348019,-0.158213964671352
